name,nbVictims,profit
C3434737538,3,11602311.79
C1478209008,3,14848146.26
C8722750645,2,6014404.89
C7682156410,0,0.00
C6045977699,0,0.00
C7670262699,1,2577503.34
C5901619200,0,0.00
C0576289799,0,0.00
C0621093026,4,13777402.75
C1358349757,0,0.00
C9074646208,0,0.00
C2759887933,1,5662545.26
C9639439712,3,4651622.82
C9028379107,0,0.00
C0184727317,1,9753429.80
C2934118413,1,9478621.80
C0263353857,2,7255133.97
C5443827292,0,0.00
C2466856607,1,9632804.12
C1393405072,0,0.00
C1073790960,0,0.00
C5498995948,1,3934273.51
C4381665256,0,0.00
C6955631325,0,0.00
C3043333548,1,3571708.15
C1662676265,1,3794081.25
C8872340697,0,0.00
C5164980938,1,313384.60
C4748672502,1,2084978.89
C4799430951,0,0.00
C1094645586,1,3498924.12
C8232502513,1,3157586.40
C3842993389,1,4484992.87
C9596662320,1,8653779.77
C6175296724,0,0.00
C5558920522,0,0.00
C1261949624,0,0.00
C3175572147,2,6441708.74
C8354623361,0,0.00
C6981022266,1,3177308.43
C3864943369,2,6552911.84
C5616316924,1,3020199.83
C7455115727,0,0.00
C7046156819,1,3374563.30
C1253908882,0,0.00
C2917123506,0,0.00
C3160014071,0,0.00
C8497518714,0,0.00
C2341782696,0,0.00
C4899161272,0,0.00
C0222144651,0,0.00
C5570273756,0,0.00
C8984451666,1,9222106.45
C7936800209,1,8882259.39
C0009470796,0,0.00
C6308096457,0,0.00
C0048105695,2,9119953.76
C5067271382,1,9664744.22
C1364773583,2,6573395.58
C1690125277,1,4210466.50
C5494618112,0,0.00
C6875580213,2,5352614.10
C0741364686,0,0.00
C3852130044,2,7217856.42
C4623394709,2,13232582.14
C7012785209,0,0.00
C1378696898,1,4240851.54
C2812667231,0,0.00
C4236222105,3,10945393.09
C9952910850,0,0.00
C8468404055,0,0.00
C5242828986,0,0.00
C2072684569,0,0.00
C3550862276,0,0.00
C8974646240,0,0.00
C4565593991,1,3816868.04
C3613414611,1,3026050.20
C4470462158,1,4497451.26
C1228642343,1,784385.51
C9043204627,1,1826103.67
C5028559907,2,12746611.71
C4532644205,0,0.00
C4556265655,0,0.00
C6764156212,1,3022366.10
C9666361927,0,0.00
C3586748908,0,0.00
C6311213680,1,1473007.47
C2110122989,0,0.00
C6085277643,2,7175662.82
C9282262931,0,0.00
C0451034479,0,0.00
C0227054171,1,2846193.10
C5469835924,0,0.00
C3828958986,1,3625072.63
C6423134066,1,3784419.68
C4097966450,0,0.00
C5010525418,0,0.00
C2841119016,0,0.00
C0926536536,0,0.00
C2330512733,0,0.00
C8769704623,0,0.00
C2646573222,1,2924229.59
C5882772563,0,0.00
C8574515848,1,2783624.96
C1190569075,2,6347903.36
C5750808681,0,0.00
C1201637725,1,4022315.33
C3977094578,1,5968326.93
C0958137771,0,0.00
C5887740542,0,0.00
C9580460742,0,0.00
C5645081915,1,8263954.69
C2715990141,0,0.00
C7127644140,0,0.00
C8493627260,0,0.00
C8115153252,2,9200619.83
C3694188448,0,0.00
C4275354586,1,4490147.32
C2946550939,0,0.00
C6901561594,0,0.00
C2413087606,2,3608384.42
C6277136976,0,0.00
C2424585940,0,0.00
C1555839651,1,4489654.04
C0957284687,0,0.00
C8275287037,0,0.00
C8296586100,1,4833632.72
C9446501033,0,0.00
C3123696635,0,0.00
C1683657519,0,0.00
C6279926361,0,0.00
C9313039697,1,3916066.96
C5368366017,1,6526163.65
C8077724099,0,0.00
C9858161589,1,344007.19
C7515221948,0,0.00
C7487954262,0,0.00
C6676513808,0,0.00
C0317495895,0,0.00
C1948339604,1,11407709.83
C8373973614,0,0.00
C6914743777,0,0.00
C6244275778,0,0.00
C0956360939,2,7443137.88
C9942366613,1,13217670.70
C7594413329,1,2487843.90
C1466418508,3,6833373.20
C5600496497,0,0.00
C7473430813,1,182557.25
C7900724320,2,8337009.51
C3455948698,2,15358258.73
C1270799131,1,2172532.93
C5234661248,0,0.00
C3313919695,0,0.00
C5828358339,0,0.00
C1059750620,0,0.00
C2754755851,1,3829504.33
C9893455070,0,0.00
C3021004682,1,3642856.74
C8054978050,0,0.00
C6059610773,0,0.00
C3466741119,1,7930048.47
C0202812371,0,0.00
C4827166049,2,5636192.62
C0498264691,1,4122037.06
C1541249949,0,0.00
C3455425125,1,1361794.47
C2888284899,2,14561347.17
C4524298996,1,5383386.21
C2501989909,0,0.00
C8540156922,1,20197.81
C8055396365,2,11657906.67
C9422036430,1,3289456.57
C8873510577,0,0.00
C5216276609,0,0.00
C7221874576,0,0.00
C0700077223,0,0.00
C9626949414,1,2871634.71
C3137225490,0,0.00
C9893550123,0,0.00
C6187447913,1,8903843.22
C8856119019,1,3373809.12
C1656262291,0,0.00
C5076363635,0,0.00
C3061352944,1,3844628.12
C6087205537,1,10302802.93
C1555103629,1,5597494.33
C1194364995,0,0.00
C6677617656,4,13068572.12
C0738460270,1,1399070.63
C0344034983,1,4707685.49
C0321063519,0,0.00
C1697491679,1,5112823.76
C7215617482,2,4889175.33
C0258920957,1,3277990.08
C1529694311,1,3540073.11
C8408443908,1,151356.42
C3171887777,1,4229577.75
C7568822574,1,3827641.19
C0014458941,3,9500738.59
C9746896525,1,5552043.93
C7083793773,0,0.00
C8391542379,0,0.00
C4429122426,1,3540313.91
C5991527759,1,4268811.65
C6264794897,1,16284096.48
C6020844981,0,0.00
C3876635756,1,2826323.39
C6089543430,1,8529897.63
C6119559539,2,11922932.96
C6395016401,1,10254925.11
C7804687428,1,2014315.71
C4143957698,2,5385908.73
C5658079516,0,0.00
C8962292523,0,0.00
C0771096297,1,3252976.50
C7029658560,0,0.00
C3069086566,1,2869889.33
C4425096664,0,0.00
C7561280379,0,0.00
C2579646501,0,0.00
C8506775616,0,0.00
C7829760224,2,6317131.67
C0062570908,1,5525058.20
C5563309380,2,16491012.22
C1050639004,0,0.00
C4698302925,1,2134647.52
C0480379729,0,0.00
C2144470503,2,5245181.05
C9863284120,1,2574082.72
C9000171811,3,8168414.12
C8905316983,0,0.00
C9603583658,1,1089389.08
C4831865084,2,4097836.29
C9231213241,1,2904548.89
C8683499349,0,0.00
C8267865939,0,0.00
C0532698735,0,0.00
C4159210402,0,0.00
C3613557920,1,3656036.69
C5886106103,1,2556352.65
C3299834733,0,0.00
C0852516101,1,4130915.46
C3774167356,0,0.00
C1122108099,0,0.00
C5064846659,0,0.00
C8866958054,0,0.00
C7344740426,0,0.00
C0300988227,0,0.00
C6068966582,0,0.00
C7240463424,2,5685669.27
C2082917274,0,0.00
C5635318253,1,3996529.11
C9272935895,0,0.00
C8373846165,2,8027103.29
C5880541425,1,933055.33
C8522334996,0,0.00
C8749628246,0,0.00
C9146179450,1,1261363.43
C2382887295,0,0.00
C9904572937,0,0.00
C0276312501,1,2779264.95
C5428839657,1,3089873.11
C2250474012,2,5781141.01
C0432069589,1,2806645.95
C6806208520,1,5374359.71
C6680500712,0,0.00
C3691256580,2,5088072.51
C1419322368,2,14136292.71
C3401772466,0,0.00
C5047864124,0,0.00
C9653847747,0,0.00
C4510697671,0,0.00
C5797268534,0,0.00
C4521276513,0,0.00
C4478006488,0,0.00
C7843250996,0,0.00
C5029892067,0,0.00
C6560525428,0,0.00
C6083397901,1,3234629.86
C0858919841,1,3358455.92
C1236647860,0,0.00
C7305493313,1,4395143.94
C2308647337,1,10929513.61
C8831501351,0,0.00
C6888647218,0,0.00
C9284073121,0,0.00
C7817314842,1,3461334.99
C3055743632,2,5540479.24
C7362259535,2,7270258.68
C0264269579,0,0.00
C8036736535,0,0.00
C1347687595,0,0.00
C6486808153,1,12298982.92
C8091056922,1,3168019.80
C8005083223,0,0.00
C5490790171,0,0.00
C5839244910,0,0.00
C1560277826,2,12015611.22
C9608086666,0,0.00
C9025050484,0,0.00
C3567415458,0,0.00
C7015572994,0,0.00
C9618687570,1,13076860.47
C9393080986,0,0.00
C8596716850,0,0.00
C0392200338,0,0.00
C9937121900,2,7477935.41
C2602180745,1,2421279.91
C0013133851,0,0.00
C3820920407,1,12127017.96
C0085953399,0,0.00
C6663816684,1,7654825.34
C6637350442,0,0.00
C0982559463,1,2480410.75
C2454069336,1,3842936.33
C2438178612,0,0.00
C6719584527,1,4692309.56
C3686061373,2,13941661.06
C4894836554,2,7997666.59
C6155485499,0,0.00
C6422414679,2,4717429.26
C8264032512,1,4680237.58
C5013044996,0,0.00
C6072048359,0,0.00
C5872048289,1,2679145.18
C0201315590,1,3712672.27
C1386650892,1,6450428.30
C6542252274,1,285576.37
C4720909710,0,0.00
C6954829303,1,2643723.39
C8388144168,1,2804063.49
C6166417173,0,0.00
C1550255223,2,6143847.93
C6778068261,0,0.00
C4738957981,1,3537210.44
C6367288107,0,0.00
C7303185147,2,16736449.36
C6915444331,1,2097321.69
C9584327878,0,0.00
C8273704164,0,0.00
C1463313871,1,3051499.82
C3742956951,1,3387939.36
C4338684448,0,0.00
C4122921361,1,3509156.52
C6635611686,1,5846326.18
C6275642371,0,0.00
C5353840755,0,0.00
C9742795372,2,8904889.70
C8723137759,2,24492144.71
C9598379767,2,3655118.58
C5288670342,3,14653182.42
C0283252999,3,15385232.80
C7297431380,0,0.00
C8359192544,0,0.00
C0646197628,2,4626596.37
C1666722296,0,0.00
C6529631143,0,0.00
C8436033284,1,891010.32
C2050631583,1,1706578.97
C6190394885,0,0.00
C9612746188,0,0.00
C1321678687,1,7017021.57
C0046758877,1,2780814.19
C7136387163,1,3939857.15
C9319293881,0,0.00
C0643584177,0,0.00
C5560882250,0,0.00
C5762431775,1,1432613.85
C1976187417,0,0.00
C8426021820,1,3148152.49
C6172889163,1,12423.16
C6492286012,0,0.00
C0626162867,1,3132151.04
C8056458014,0,0.00
C9726096170,1,3188688.15
C7764717120,0,0.00
C4798787358,0,0.00
C2166387489,3,16585029.94
C9661501499,0,0.00
C7082525166,0,0.00
C1867068560,2,4231211.42
C4966313570,1,5119405.72
C4731492582,0,0.00
C4424798040,0,0.00
C9244898826,1,4970969.33
C0458948553,3,19552634.09
C9461342847,1,3786657.10
C4901318665,2,6565251.66
C5134928685,0,0.00
C9753966928,2,8197945.38
C1307730397,1,9701334.25
C3192503497,0,0.00
C5051877014,2,12348443.11
C2938028049,4,12107433.19
C6661970323,1,6707171.54
C1359506492,0,0.00
C8779061393,3,10845609.34
C7015565254,0,0.00
C2441288773,1,3680075.17
C5528266640,0,0.00
C6552239663,0,0.00
C4066926025,2,20203646.87
C8476054768,0,0.00
C0094663221,2,9372553.43
C1253889790,0,0.00
C6648943891,1,3156581.41
C4904879764,0,0.00
C5185780340,0,0.00
C8963626902,1,2165651.05
C9644002861,0,0.00
C8629184767,1,2681940.53
C9460356604,1,5815899.19
C9437911967,1,3550018.14
C1369220460,1,4209637.68
C8635527949,0,0.00
C5790614145,1,5122427.87
C9101347637,2,8535270.18
C1608361319,0,0.00
C2812953914,1,3645760.26
C9744193839,1,15.65
C3888766711,0,0.00
C3146800548,1,3286530.01
C6912398795,1,3990572.08
C0242189802,0,0.00
C9037190290,1,3324631.11
C3034853346,0,0.00
C9895255948,2,6503006.76
C0080110511,0,0.00
C0328825512,0,0.00
C1753160660,0,0.00
C2918069515,0,0.00
C8426954026,0,0.00
C3137018323,1,3509437.74
C9750380899,0,0.00
C4061997520,2,8231146.45
C6555493640,1,3726329.69
C3108306669,0,0.00
C7390163544,0,0.00
C3429780304,1,5366810.55
C3332669675,2,2093221.15
C1553247109,0,0.00
C3294400856,1,4161669.75
C2847879371,0,0.00
C6673744238,0,0.00
C5713127081,0,0.00
C7034246307,1,3965760.40
C5192013547,1,3785876.46
C5021148393,0,0.00
C6439290165,1,1041500.33
C3675187035,1,2976646.66
C0376529479,1,3662479.46
C8326398298,0,0.00
C4579474099,1,1642630.64
C6779087203,1,3140117.90
C7834761891,1,3965370.42
C4581380269,1,2242800.70
C0096710011,0,0.00
C9022516211,1,3226761.83
C7022783288,1,2318830.73
C7143690380,0,0.00
C5424688253,2,5630367.86
C6232223927,1,3260532.10
C1866866481,4,22904857.98
C2864015447,1,4927812.88
C2034455728,0,0.00
C6504044263,0,0.00
C6125247727,1,3276108.40
C4455828993,0,0.00
C5754155722,1,6102887.75
C7075345704,0,0.00
C3841722401,0,0.00
C9830605253,2,14557308.68
C1443627150,1,10099109.22
C1736650475,0,0.00
C2261641071,0,0.00
C2638065558,1,6275111.50
C1505942933,1,4420313.61
C0626659631,0,0.00
C4229560834,0,0.00
C8721913800,0,0.00
C0927950219,2,8795115.53
C3531681075,2,17097572.40
C9280292286,1,2828033.59
C2265810472,1,3334025.80
C3134266309,1,3682236.12
C8915284314,1,4515088.38
C6847773012,0,0.00
C0248073828,0,0.00
C9296457476,2,7088802.29
C6420579842,1,2249332.04
C5578559974,0,0.00
C8642950282,1,2927714.82
C7609052788,1,3870149.47
C2214075181,1,1932553.88
C9930029276,0,0.00
C2993568077,1,6474917.02
C7041831238,0,0.00
C7617795653,0,0.00
C6401235366,1,3252499.93
C4188000604,1,3563735.43
C1423847841,0,0.00
C2511049029,1,5831461.54
C0408000599,2,5056089.31
C6365344097,1,4827677.89
C0769720424,4,15563059.89
C1700561041,1,2606438.21
C1863819366,1,6249497.00
C5791071217,0,0.00
C6721146295,0,0.00
C6760100082,1,9800108.91
C1415432301,0,0.00
C2030786420,0,0.00
C1497559743,3,13013735.57
C2160644567,1,3413783.17
C2497966667,2,6308898.82
C5459437005,0,0.00
C7622345002,0,0.00
C2135937663,1,1355609.85
C8232141596,1,3931988.42
C8619540163,0,0.00
C0071486299,0,0.00
C7386507051,0,0.00
C1245825312,1,3120178.18
C3992171284,0,0.00
C2346340752,0,0.00
C8850953613,1,3635927.34
C7305584253,0,0.00
C8751017313,1,6151775.39
C6523198983,0,0.00
C3780589647,0,0.00
C7058986979,1,2133547.43
C8205340652,1,6082840.80
C9621595652,0,0.00
C2451270815,1,2999766.04
C7084908997,0,0.00
C3013005121,0,0.00
C4665560903,1,4579394.88
C1860691776,0,0.00
C6284100669,1,2579029.31
C2765786412,0,0.00
C3887496402,0,0.00
C0518941681,0,0.00
C6430003964,1,4191694.49
C4772553492,0,0.00
C0761476348,0,0.00
C2432262111,0,0.00
C1800476480,0,0.00
C1626012093,1,4082231.42
C0840018514,1,4684995.16
C7304234839,0,0.00
C5001715197,1,3353819.76
C5336589864,0,0.00
C0256982789,0,0.00
C1434037342,1,4175278.62
C7718514554,0,0.00
C2307447411,0,0.00
C4917724992,1,3262141.97
C7502527385,1,3423535.98
C6567353046,0,0.00
C3802695240,0,0.00
C6549173054,0,0.00
C4979309105,0,0.00
